"","Var1","Var2","resid_ibd","BIO1_mean","BIO2_mean","BIO3_mean","BIO4_mean","BIO5_mean","BIO6_mean","BIO7_mean","BIO8S_mean","BIO9S_mean","BIO10S_mean","BIO11S_mean","BIO12_mean","BIO13_mean","BIO14_mean","BIO15_mean","BIO16S_mean","BIO17S_mean","BIO18S_mean","BIO19S_mean","slope_mean","alt_mean","lakes_mean","riv_3km_mean"
"227","01-AIN","30-OLE",-0.0707021968889095,2970.55966366039,88.4434001648348,62.7236784891365,1582.79835141251,3056.36273871528,2914.5190597235,141.843681784237,75.596496345171,139.944172503901,241.779956443637,138.366013420953,1462.77287581699,359.976580052594,7.86165577757592,83.1872896929972,2979.28448606005,2956.95806286382,2966.55119852303,2957.02259657118,1.66439652253015,974.521448471967,0,1.79927186867948e-12
"228","07-OSG","30-OLE",-0.0306946947197527,2967.49596728076,89.2817192421303,62.9531517200642,1577.71143952791,3053.86110597903,2911.28903940562,142.572071797139,78.2872876347722,134.810060140249,229.043918987652,131.305931056942,1453.20495165576,337.632131490621,8.36186185183826,79.5401172809773,2976.58120865006,2953.52102028787,2962.79016553174,2953.76575586817,2.21303696997531,1039.16448094823,0,1.27918897764717e-12
"229","25-CHU","30-OLE",-0.0772572412119242,2969.25454185749,89.6853449591275,62.3666065479147,1674.48279439992,3055.90516820447,2911.62068544585,144.284483021703,66.3390803501524,119.738506185597,193.479885759025,112.206896420183,1272.12069175983,285.738505659432,7.32183907771933,78.2969310365874,2979.74091628502,2953.36351697198,2962.73276283001,2954.15515557651,1.29490940426958,1052.53479951004,0,1.58589485472533e-12
"230","21-KT","30-OLE",0.0496346772600045,2970.75890003551,90.1463387229226,63.0184821042148,1614.06946688565,3057.24698153409,2913.65454989347,143.592424288663,71.0876263705167,132.870454406738,210.905303261497,125.652272588556,1360.82878750888,305.181818181818,7.57121214866638,78.2287750937722,2980.80049937855,2955.04015669389,2965.05985440341,2955.74621582031,1.46670526916331,1009.75177889737,0,1.29985333299111e-12
"231","10-PAG","30-OLE",-0.0484702367431482,2971.92092052641,89.7222886221749,62.9629546029227,1586.46035853795,3058.69523111979,2915.4968250093,143.19841330392,75.9947086879185,139.157539404006,225.967857142857,132.202777499244,1433.93809407552,333.10238167899,7.88015875135149,79.7738858177548,2981.29867699033,2957.23650716146,2967.03969261533,2957.60079287574,1.55262127178056,965.929842703683,0,1.71734250697634e-12
"232","19-KTC","31-ACA",0.0158422563470242,2971.00247076493,90.0381509322154,63.1750456170191,1589.22153907486,3057.34387979628,2914.21520068977,143.12869214408,70.3932841578616,130.466772055324,209.372890230976,123.716772103611,1341.70780461951,305.908227654952,7.514767894262,78.7262770254401,2980.71642293809,2955.8264716426,2965.5917706067,2956.41825306566,1.49141792424872,996.701271153703,0,1.90584024905109e-12
"233","07-OSG","31-ACA",0.0253732828664772,2966.71374336498,89.0359516782624,62.9490022978714,1566.32921603992,3052.84531413539,2910.60287548594,142.242424485786,76.6850077797922,134.804625296707,235.933812118603,132.385566127357,1451.43061850516,348.559011943032,8.12679428118838,81.2021889572509,2975.54624420604,2953.25437584106,2962.16546776876,2953.41547711386,1.65414644342861,1048.90795314369,0,1.67234925677717e-12
"234","08-MY","31-ACA",-0.00376076939939441,2973.67775832842,89.0759433386461,62.825516884282,1570.42403955999,3060.32642062205,2917.74717626032,142.57924551334,78.6254720148051,143.59025150515,244.619497162441,139.811635114562,1491.24339346256,359.57924539818,7.96352201317841,82.1795520422594,2982.5419230911,2959.66226599351,2969.52044608638,2959.84590765035,1.78532307532106,918.870241100383,0,1.80059821422154e-12
"235","14-OKS","31-ACA",0.00664378031791981,2969.19426081731,89.7170583284818,63.0571253360846,1581.61322099735,3055.7414456881,2912.76709610377,142.974358485295,75.3847935505402,137.003739039103,226.581730964856,130.923077167609,1428.4604695638,334.091880602714,7.88888888787001,79.8564545558049,2978.57246907552,2954.7008588742,2964.11645977314,2955.07532990284,1.56053870668014,1015.75109198155,0,1.71005786326086e-12
"236","09-ORB","31-ACA",-0.0112215086586013,2972.47243830071,89.1066412505519,62.8823921671316,1565.96828884549,3059.04661776371,2916.54981404155,142.49680722993,79.7360580561262,143.838761165224,243.490740838179,139.741698546428,1499.74137743954,358.49680722993,8.19412516634126,81.4944528455479,2981.32534684806,2958.49010154753,2968.30013582076,2958.67943400533,2.15048384341729,938.792526771282,0,1.7395035940773e-12
"237","26-OG","31-ACA",0.00499871821066185,2967.82006835938,89.1507350697237,62.3093157936545,1651.47811171588,3054.24997486788,2910.62009205538,143.629901437198,70.4035947463092,121.78063695571,211.328431970933,117.318627413581,1344.28431252872,311.877451728372,7.98284314660465,79.2106248070212,2977.93342500574,2952.8541618796,2961.39951100069,2953.49998922909,1.19160128866925,1069.44170963063,0,1.0091777371004e-12
"238","24-KIL","31-ACA",0.0131565748416367,2968.29740135823,89.59658505501,62.5408400089369,1648.3931414403,3054.80122921445,2911.0107018707,143.790520344305,68.9966871279095,124.896788570859,207.1230884517,118.638379018241,1330.96483031107,304.003058757257,7.5963302708547,78.870779964902,2978.48573233228,2952.89984410837,2962.0451033006,2953.57949577122,1.32873104690412,1061.7442061398,0,1.57810703417111e-12
"239","27-OCA","31-ACA",0.00631563684793721,2966.94443211411,88.922558408795,62.4629242636941,1622.16458037405,3053.11110617898,2910.12120472301,142.989898219253,71.8291251442649,122.472221374512,217.626261393229,118.80050497344,1369.01515151515,324.631314364347,8.16666666666667,79.9784876505534,2976.64310339725,2952.75253018466,2960.79041637074,2953.2803178267,1.24156321540023,1075.42262961648,0,6.77158088421048e-13
"240","17-LAG","31-ACA",0.0725003023270644,2970.99685449758,90.1591468094462,63.4160861020589,1566.43577482951,3057.10220589822,2914.30479136093,142.797422040233,73.6804788916151,137.337017080402,220.853590738707,130.746776981248,1397.39594955866,317.869245666167,7.83149171270718,78.9376936433065,2980.55233916393,2955.86924313709,2965.83518079895,2956.4829708542,1.62722940915856,991.539152535286,0,2.19632254806723e-12
"241","18-BOL","31-ACA",0.0225411789449791,2971.24753811744,90.0332438807334,63.1906800546954,1586.11960370464,3057.62901808216,2914.53011435232,143.098924895256,72.3283156364195,133.105376901934,215.88978468372,126.717741640152,1373.01182821951,313.900001476657,7.66666665846302,78.9417745774792,2980.90305097026,2956.15,2965.90699502268,2956.71720640121,1.71654990276983,990.096750173261,0,2.22237348039427e-12
"242","28-AKA","31-ACA",0.0325597269872025,2967.17575836182,88.8628475666046,62.3839210271835,1626.09246826172,3053.36976623535,2910.30206298828,143.067708015442,74.7925355434418,125.953125476837,229.682291507721,124.044271230698,1422.84375,338.036458015442,8.59895838797092,80.0529770851135,2976.92186737061,2952.94273376465,2960.94792938232,2953.48696136475,1.21372916921973,1072.66632080078,0,4.38447092683457e-13
"243","02-GAN","31-ACA",0.00638052500968507,2971.46375830248,88.1538908423447,62.6883144046371,1574.76421204677,3057.04645562255,2915.53600436221,141.510453068005,75.5485870015746,136.729674841053,239.389082320476,135.562136925887,1448.95818985464,359.828687395368,8.1637630728479,83.584243349082,2979.9538378566,2958.36875697545,2967.55051839476,2958.36643296086,1.86240994734886,956.886694080738,0,1.69094423562218e-12
"244","10-PAG","31-ACA",0.0321150455663087,2971.5231227197,89.375634711406,62.8708686054055,1578.70756352613,3058.18866369567,2915.27242004085,142.916243809734,73.9541740223841,133.455584066168,226.174703375337,128.61759700872,1405.70558189741,335.210659588654,7.74280882607862,80.9039417402393,2980.63042438333,2957.48393257257,2966.7614200805,2957.73857000516,1.497063683223,968.927314254838,0,2.12152874791839e-12
"245","22-OMI","31-ACA",0.027185734074999,2968.86962253736,89.7510866911515,62.8779958642047,1611.61109566067,3055.36666949728,2912.02028914742,143.346377165421,72.6838163624639,131.477536010742,216.655796880307,125.252173581331,1386.08260763417,318.737681513247,7.80144924910172,79.0704782900603,2978.6756029212,2953.87898904552,2963.16883491848,2954.41739130435,1.39928343425626,1038.05175940472,0,1.92992299048798e-12
"246","03-DUK","31-ACA",-0.0552735194370489,2971.25181361607,88.1904278532553,62.6944164315998,1574.37638275465,3056.87804963115,2915.32520807246,141.55284565251,75.5737516688968,136.764518046628,238.712542969175,135.591172965977,1447.95934930994,358.5946576587,8.1283391759786,83.4206277136188,2979.75397345247,2958.13124132323,2967.34029885535,2958.13559417193,1.7263382458313,960.395178180123,0,1.75445673111785e-12
