"","perm_1","perm_2","perm_3","perm_4","perm_5","perm_6","perm_7","perm_8","perm_9","perm_10","perm_11","perm_12","perm_13","perm_14","perm_15","perm_16","perm_17","perm_18","perm_19","perm_20","perm_21","perm_22","perm_23","perm_24","perm_25","perm_26","perm_27","perm_28","perm_29","perm_30","perm_31","perm_32","perm_33","perm_34","perm_35","perm_36","perm_37","perm_38","perm_39","perm_40","perm_41","perm_42","perm_43","perm_44","perm_45","perm_46","perm_47","perm_48","perm_49","perm_50","perm_51","perm_52","perm_53","perm_54","perm_55","perm_56","perm_57","perm_58","perm_59","perm_60","perm_61","perm_62","perm_63","perm_64","perm_65","perm_66","perm_67","perm_68","perm_69","perm_70","perm_71","perm_72","perm_73","perm_74","perm_75","perm_76","perm_77","perm_78","perm_79","perm_80","perm_81","perm_82","perm_83","perm_84","perm_85","perm_86","perm_87","perm_88","perm_89","perm_90","perm_91","perm_92","perm_93","perm_94","perm_95","perm_96","perm_97","perm_98","perm_99","perm_100"
"17-LAG",-0.045132168423321,-0.200024395256118,-4.10592659434439e-05,-0.0981212364426178,0.0315085627173084,-0.0997806184718482,-0.178453552524253,-0.0121413388118448,-0.00676231135318939,-0.137133437263984,-0.00410552114472607,-0.00620343258644196,-0.0248772762338572,-0.0542981000827576,-0.014368271201922,-0.0936003743688587,-0.00462754326195669,0.0515268921834997,-0.00784689306652342,-0.333171682494686,-0.0445675036704014,-0.15845322197629,-0.0251328545359324,-0.243000771705963,-0.164644546080796,-0.0963259338862263,-0.0858367585776736,0.0216927622723019,-0.1181465462189,-0.406474025445785,-0.070897963108564,-0.380908873446685,-0.0131464422773917,0.0122093168352323,-0.100238258477072,-0.0153589905714488,-0.155574177880718,-0.315448178059758,-0.0574299284181676,-0.0321691486623008,-0.0156244350853654,-0.192142969192871,-0.00988246315873442,-0.00974071984752101,-0.00806056612041517,0.0477777659698888,-0.241512325411424,-0.0818237962113939,-0.0951277736815974,-0.00180125066669312,-0.264130328273117,-0.0416405731315155,-0.00765892733272877,-0.155408205758049,-0.124573502535724,-0.190241748139614,0.0113868238716464,-0.101675321211088,-0.0613359452311644,-0.024945524348212,-0.122757420900369,-0.130034846787409,-0.0034989345022105,-0.0940320856378882,-0.11563314407776,-0.0214623124117221,-0.0916421770891402,-0.0292492262497106,-0.0216668043930732,-0.00324681041176578,-0.208167883293543,-0.0107717369712894,-0.0122088738113855,-0.0983264662865189,-0.00553665735006037,-0.0231698360833552,-0.13520115492785,-0.00260460101655346,-0.154894019575549,-0.0467352580099269,-0.104257625594591,-0.115605669016165,-0.0964444995862128,-0.109247312110037,0.0297928638967122,-0.0145132404456882,-0.167769568084984,-0.0027301329490188,-0.0425213180469461,-0.024811354248446,-0.0761102283255086,-0.0466563980011323,-0.0680643448622968,0.0302811978256347,-0.0326302762164532,-0.0115558590660738,0.0197130689102624,-0.0202469502092415,-0.17702797307446,-0.176718321970259
"18-BOL",-0.555067019970779,-0.766074042698498,-1.11013137680488,-0.719338467031368,-0.967843849323927,-0.733725602513247,-0.682805675435082,-1.07251844485592,-1.06937079832415,-0.54235036315918,-0.868963861345806,-0.980106780966726,-1.13352263153919,-0.502463049656947,-1.03817993163279,-0.825258703825759,-1.02666217579981,-0.591044764833987,-1.06857464104595,-0.557898616376383,-1.03945536862517,-1.01315868933166,-1.0055448713183,-0.48084722886221,-0.542561294341425,-0.607568842091273,-0.976367391307214,-0.708228190952535,-0.367721865920404,-0.683788808302543,-0.786436872225959,-0.437412678092469,-0.958349277865915,-0.733408671324623,-0.624206407224787,-1.04931967336071,-0.849000795833637,-0.329442352014912,-0.405388204789849,-0.877143917440406,-1.11511528125104,-0.671018231986677,-1.10789981796375,-0.414676704187106,-1.12022077985839,-0.986073882092528,-0.521738114501995,-0.89313598929359,-0.923392364038716,-0.66224109027065,-0.706476982639857,-0.991458823611208,-1.01602821796445,-0.8184467820048,-0.327507192518824,-0.615921273013958,-1.22668476377113,-0.538697574142863,-0.405832005873451,-0.975794718589942,-0.811433711115989,-0.568558305086847,-1.03237634830038,-0.589925772008786,-0.684493101530776,-1.14556863658708,-0.443976229329969,-0.86245660215094,-0.688126840191885,-1.11448737305445,-0.619245462658117,-1.00364968843411,-1.21426797632689,-0.855299469285606,-0.772734643828171,-1.01643561130754,-0.655264630454206,-1.02640905526089,-0.835636885347775,-1.07163107634309,-0.594145749820218,-0.705270188105789,-1.29840714750874,-0.768737122172556,-0.892726991787905,-1.10317275539953,-0.781270891777743,-1.07177991812837,-1.00644051453204,-1.14438111645179,-0.845561307912417,-0.828632312067764,-0.873713834687164,-0.687970350418313,-1.28270585729078,-0.889161675631871,-0.956739783815168,-1.12322046384082,-0.492743460025028,-0.708527107168532
"19-KTC",-0.179073257831386,-0.327418911782808,-0.325059576601275,-0.0995243173605873,-0.243297119718937,0.0614536590625815,-0.174549623202375,-0.289856451850511,-0.310638884071823,0.0101411565520395,-0.190566248944672,-0.29906915672856,-0.344499460428915,-0.116694767119685,-0.311106780412061,-0.290479359419548,-0.276458962253485,-0.13340097995236,-0.318525692718552,0.025262866734035,-0.269790374527807,-0.321061256209269,-0.3152386079559,0.0204769820135251,-0.151050892396669,-0.230273322192188,-0.373040564532377,-0.0839397706411427,-0.0308245517105399,-0.182301012343031,-0.239573787883211,-0.011287234370003,-0.182593406128165,-0.0758931719538318,-0.0137723085495882,-0.285404346268687,-0.233654357104217,-0.0980699263121667,0.174282277855187,-0.110650303627333,-0.336547328786478,-0.285557414559886,-0.278966734797341,0.0707745908985242,-0.337159687603503,-0.283582407117745,0.0897077177459504,-0.293449519678023,-0.267144060529937,-0.132759595632444,-0.0441432743129722,-0.324331592777763,-0.237835867647919,-0.156975169162592,-0.0742804093900264,-0.276904289563804,-0.377093034874047,-0.103086775884018,0.174663910799224,-0.21865424087596,-0.0689104804568534,-0.0499254737848775,-0.200602350649377,-0.239876600906848,-0.0933910302119583,-0.25048677941056,0.0112519937374315,-0.22228742736787,-0.187542247767464,-0.32919662603382,-0.232332509373601,-0.301989291288321,-0.361767893837305,-0.0785392092657617,-0.168471448925867,-0.287049968398481,-0.166623583739768,-0.260487430255248,-0.0948043548683182,-0.299786396345096,-0.161163443425812,-0.18644015518548,-0.468829286510039,-0.281072623275048,-0.155518148597397,-0.31762841611164,-0.100295299208617,-0.31240157497974,-0.232928277302917,-0.332218632078731,-0.253024386184861,-0.180723416165896,-0.212609379403005,-0.0028255015849008,-0.37823345278771,-0.244873117862621,-0.253387224149039,-0.289239560749275,-0.072269744167524,-0.221271429703627
"20-TUM",-0.494286375431827,-0.593353489062561,-0.7792312151526,-0.589995042531954,-0.720098200898721,-0.566041802687908,-0.443607677372094,-0.867255390342135,-0.869112114133491,-0.571488413524657,-0.758176104533477,-0.771457101872181,-0.909834270565202,-0.622128841730538,-0.865749548627151,-0.946652192716948,-0.88955928363603,-0.53210700134219,-0.81150197845339,-0.608774291896361,-0.763900366980542,-0.790308524618605,-0.865741059616726,-0.442985357225404,-0.742582937534588,-0.793407585183943,-0.87309288704072,-0.43182532871898,-0.902534603074265,-0.593223298385275,-0.659603773758318,-0.485393983931116,-0.740894878304218,-0.8011288717773,-0.528847509330277,-0.898430620262105,-0.595811808155403,-0.517284409016114,-0.200010653205087,-0.691307059152726,-0.869961280555752,-0.804211140767324,-0.861149239343454,-0.435875896086955,-0.829998200762473,-0.779766988954274,-0.326114198907259,-0.825125395561259,-0.815365992126628,-0.626849507849271,-0.49079060076802,-0.818026160552968,-0.836946997756009,-0.662632424238089,-0.390797963682426,-0.702129184904831,-0.926964130103904,-0.421570262619646,-0.364097595884487,-0.736516838592864,-0.637421648848322,-0.622348546753803,-0.705558105169905,-0.533192722694604,-0.479926432736055,-0.876857424771273,-0.514689036285654,-0.716535044021123,-0.627155746975692,-0.832626358206012,-0.477108298913763,-0.821562721974642,-0.978523037737013,-0.587007043264705,-0.593339866136368,-0.830629268709522,-0.525799300992637,-0.720065774630966,-0.579442644474101,-0.63985211999447,-0.567305008115374,-0.684173766906915,-1.13029606473695,-0.783037169344062,-0.765205169608592,-0.881536274137862,-0.401323341278096,-0.86643458467956,-0.747695006811116,-0.858435639294444,-0.521710376673615,-0.624413905315842,-0.812303532945115,-0.448482486832497,-0.949732280900638,-0.765384906334468,-0.821146624505875,-0.911062530255701,-0.584648322065629,-0.600047331238373
"21-KT",0.0152389905913116,-0.197415685808617,0.0103411795308788,-0.0236499636274474,-0.0198162322859641,-0.0175595359405698,-0.0767803131728746,-0.0285290105414857,-0.0319807487597425,-0.128683061218177,0.022218547147639,0.0045430985163788,-0.0450938258908953,0.0396943662905631,-0.0325354377370592,-0.108348404561063,-0.0201266429072944,0.0971687716801507,-0.0261392927458544,-0.173722809111855,-0.0811276603062343,-0.146974856927628,-0.02809051605809,-0.124372127353856,-0.118207042723554,-0.0895433567702302,-0.134717922024212,0.0363826256444379,-0.188705863839317,-0.311520252547967,-0.0618572235230461,-0.212973685445897,-0.0167923927536191,0.0681966656100149,-0.0372855106749859,-0.0406409009798669,-0.0725840422733102,-0.129914920248748,-0.0127421637182383,-0.0302891571255806,-0.0146803832007627,-0.17997092430472,-0.0283324187156082,0.100768392294209,-0.0412497837868688,0.00993668308118822,-0.0958186385135653,-0.0759677093218065,-0.0462945414557103,0.0169973812183685,-0.112505218882207,-0.0478922514252225,-0.026897202238938,-0.127523682270702,0.0390176001044643,-0.0795094163066934,-0.0665195900290509,0.0523588401576686,-0.0294837184932752,-0.0335974658706983,-0.0662969336672214,-0.132888888155202,-0.0398432571876279,-0.130702546362779,-0.144801737016022,-0.0348469819499557,0.0585600649782595,0.0146951038243529,-0.0237221626427833,-0.0234864123450094,-0.11361036167017,-0.0409599850651399,-0.0337414693469058,-0.0174687813918544,-0.0323111354138232,-0.0509394849283196,-0.0612022331443463,-0.0258570147699866,-0.108547941325935,-0.0440930366744832,-0.0535621678915452,-0.0629856343463724,-0.184761341178594,-0.108653309756917,0.014223480932811,-0.0285960759723447,-0.392504806453099,-0.0197699722608324,-0.0330722824084939,-0.060370328268758,-0.0788889268996769,0.00992150106718392,-0.044755371337748,0.125906317839389,-0.0821741111351961,-0.0696823730015899,0.0130287426654674,-0.0266010172868825,-0.0153979114928646,-0.142303570848181
"22-OMI",-0.420075119603037,-0.329035444278623,-0.555971867729171,-0.305604612360542,-0.543477560576773,-0.234670599822229,-0.334407098375468,-0.540614129904924,-0.581022265192086,-0.228731173768324,-0.34877380328098,-0.501815360382078,-0.633280749174101,-0.329917662992849,-0.563147173622738,-0.401976592547258,-0.51928117958941,-0.181989285229886,-0.478598224882763,-0.281893928318877,-0.509592941391739,-0.40190669299322,-0.552741939793166,-0.0681929129937087,-0.358135166804999,-0.285684135535945,-0.474023427147307,-0.234793414623131,-0.36143459609082,-0.147521958736531,-0.368217776679933,-0.213034063750336,-0.491045293836834,-0.464980218531249,-0.0842405578750436,-0.531916130149867,-0.417893730352078,-0.243551360124425,-0.157226541842725,-0.327924942651735,-0.579386825561253,-0.433428226814463,-0.589657378339003,-0.114108799285521,-0.610405772890107,-0.475741604675531,-0.0361154188292812,-0.498880638670772,-0.436240157212637,-0.298913528879088,-0.314794943362578,-0.537714684299736,-0.511963920535168,-0.36595332261553,-0.211137896043692,-0.3215309823067,-0.660812312187791,-0.314446348589849,-0.1386838796873,-0.505749978423943,-0.334352051979752,-0.210037728342185,-0.435790368306619,-0.331207970863699,-0.188587213530348,-0.554440877039667,-0.0637774921814582,-0.376426982898469,-0.279846053763052,-0.575664764476805,-0.325157303639023,-0.565715310045171,-0.627579393467075,-0.415950198224044,-0.432629260641813,-0.541562553515833,-0.146760488125703,-0.505727212186987,-0.087353298180697,-0.500494317147518,-0.256330586650147,-0.436765787646104,-0.744183321179751,-0.431922113584851,-0.43680267970106,-0.574395878347391,-0.205389888611362,-0.541237456500074,-0.527314493496526,-0.589452369934712,-0.447316243959843,-0.43422865112231,-0.446007687871163,-0.118920220104886,-0.639756035347399,-0.454805527019066,-0.502339316498155,-0.567509883918043,-0.197143420553975,-0.376144251733222
"24-KIL",-0.872133189999501,-0.852676422531049,-0.903537032035263,-0.71584452358572,-1.20488343004467,-0.905618595097093,-0.965072415165343,-0.855407703710471,-0.853676580255713,-0.713896903304793,-0.867039379535823,-0.863141929208134,-0.856502755917879,-0.923821258342084,-0.869420995678279,-0.650092178163926,-0.797805554630373,-1.01087305406848,-0.921394346343579,-0.781295199707019,-0.810725131797254,-0.945422753167372,-0.857778239338655,-0.618757820810522,-0.876525568911793,-0.795081665756316,-1.02119085877144,-0.797411696793093,-0.826413423259909,-0.654378739682717,-0.815031493459436,-0.682450177355627,-0.820948199623395,-0.898647186703061,-0.63282221313935,-0.870855978838406,-0.810268378876313,-0.859268633937079,-0.962568325030273,-0.809407989252562,-0.853202405219713,-0.872506880205765,-0.900025995908325,-0.861508790544761,-0.870663604960116,-0.898750710647271,-0.909684205424011,-0.884964269956287,-0.808422856088329,-0.811070301138805,-0.969427147091124,-0.897270439927974,-0.835400793791687,-0.767749702866464,-0.636638341105259,-0.928724583908175,-0.837389800748021,-0.861602735015381,-0.820774414254465,-0.805300286774314,-0.813503905623715,-0.743265337277791,-0.904336391494553,-0.775164782602676,-0.633586210017484,-0.727280342784591,-0.80721594025093,-0.730499599353226,-0.754404449150748,-0.866660591541212,-0.699578739936614,-0.876402281797072,-0.815256530875503,-0.857871738690385,-0.964734879950256,-0.844380754622505,-0.7971288228762,-0.833162019445036,-0.710182045669054,-0.834853632172255,-0.708651111980182,-0.817886193652404,-0.696785732222805,-0.84448812700946,-0.993497645771554,-0.854057796363338,-0.411467468233829,-0.87526235202096,-0.853250602291197,-0.856864203717135,-0.866733324792494,-0.810390916319625,-0.69055903381794,-1.01969965474068,-0.800637115709033,-0.913531883563566,-0.905164310274758,-0.8533999796495,-0.596001242384814,-0.693321280209331
"25-CHU",-1.27207015349572,-1.12040509389424,-1.32159667845981,-1.12099318874402,-1.58342833727853,-1.3393271289479,-1.25348920631069,-1.29894515454342,-1.26402007282775,-1.16806264768328,-1.52283446544477,-1.27603774663578,-1.28799612126436,-1.40303448980195,-1.28503990557001,-1.08503881284145,-1.27244907644159,-1.4383790744993,-1.32432362042498,-1.18913921057772,-1.35735185253341,-1.43781817581714,-1.30123617357463,-1.35968430892721,-1.27063763425231,-1.13647730959871,-1.4260930735434,-1.15963045400469,-1.29601139494349,-1.2181817759521,-1.21518663844952,-1.43764049545057,-1.32672174862234,-1.58496121114516,-1.32426761578656,-1.30393935529563,-1.24752268686681,-0.835615404863578,-1.44243004126338,-1.2311436646633,-1.30522015004729,-1.18305255807807,-1.28454458790061,-1.60476682241201,-1.28775427611023,-1.31953369060699,-1.37374395185588,-1.32475241533668,-1.22836056864679,-1.33781311805703,-1.46168097277322,-1.29631006727268,-1.25076129301309,-1.17595425199584,-1.22822058600874,-1.30946994484876,-1.26102454591286,-1.32391354866055,-1.49242198843781,-1.27818706633595,-1.36116003731929,-1.39835717973917,-1.33958756307415,-1.32721927146277,-1.03097089633853,-1.15716744350305,-1.13257832128398,-1.246005768071,-1.18773772438634,-1.32514864966581,-1.12480478123469,-1.30758112686238,-1.28752855295583,-1.27584990377234,-1.21796464573513,-1.26178264404912,-1.23015239425509,-1.28268302995957,-1.12662055426576,-1.21427365792171,-1.21717329931508,-1.15717369692858,-1.09016022485162,-1.28356599554059,-1.4175618836319,-1.29259423692991,-0.837822441418914,-1.29645800071124,-1.24271216643779,-1.30426018147786,-1.22113793334007,-1.186071291968,-1.12337450386459,-1.13704311790617,-1.2306536396801,-1.52900138656736,-1.26641696006553,-1.30022893523829,-1.18134905836772,-1.14600190540229
"26-OG",-1.36897388820985,-1.42608030274694,-1.65783707742954,-1.37707279856124,-1.71878334436674,-1.57424257606861,-1.34284010039763,-1.65848934209832,-1.69368691710199,-1.35392340023031,-1.76798108578359,-1.64962061895708,-1.64236047627625,-1.44036572971799,-1.66168880941467,-1.462574863545,-1.61508178989589,-1.64810235389238,-1.57536759801089,-1.29375287753441,-1.60724302921909,-1.50870997515479,-1.64830913304553,-1.46709280067848,-1.40507375411513,-1.46392588707385,-1.65473355176465,-1.44583768807459,-1.32438746329839,-0.935572305742909,-1.44034377067219,-1.08956787952113,-1.55570123953184,-1.62678282406687,-1.46373730730848,-1.63608298980937,-1.56711641972965,-1.13753955477882,-1.31297476809302,-1.41351390291299,-1.65344111565257,-1.43463894991712,-1.63593039250312,-1.58612538400255,-1.65822142826504,-1.60719866959827,-1.38694897388769,-1.66081737010378,-1.58598168298757,-1.43778454685524,-1.64659558041595,-1.53568634770723,-1.63979967599259,-1.4153366035463,-1.3481162831946,-1.38131498285115,-1.67828113369226,-1.30829248559097,-1.38047060453658,-1.54997185289103,-1.58817396776846,-1.19759008817763,-1.52452072508587,-1.38008111977834,-1.28385314764845,-1.63362501660677,-1.58490486765668,-1.57770118038201,-1.43465498173158,-1.63873827382487,-1.24248844041183,-1.60842648908593,-1.65124430553449,-1.46257940415197,-1.54093224159329,-1.62895916459994,-1.54996548565939,-1.57614217844242,-1.12965526720598,-1.52900576503369,-1.50630705343686,-1.52883984652877,-1.57306087764002,-1.50607179999563,-1.62614169400807,-1.71749689069486,-1.12087500143954,-1.65319103287553,-1.58921820273202,-1.65272367625731,-1.48396040902483,-1.61689131129475,-1.50443491802707,-1.66039864026628,-1.64456664653335,-1.87778285224495,-1.67979206736562,-1.63956152761181,-1.50908368869378,-1.39193760431967
"27-OCA",-0.759110079767609,-0.748245552368272,-0.833408590212001,-0.754937645995218,-0.814291145595997,-0.831696382861684,-0.903718273169705,-0.826944497778687,-0.828332303436493,-0.719222748356968,-1.08230185060024,-0.880176845537309,-0.826840609130229,-0.849759037776846,-0.825515506515822,-0.90064761810008,-0.830629389407134,-0.64511123070686,-0.757343486420392,-0.762899291659316,-0.923738086906675,-1.01994167158763,-0.884215122928313,-0.690623427035458,-0.746800490758829,-0.631871729681626,-1.01984374466843,-0.700290499556484,-0.907148315612578,-0.991954752273231,-0.968394986660674,-1.09686974172444,-0.815314694461853,-0.918331868578297,-0.808138453164358,-0.800083007438586,-0.827166217208778,-1.05191367803195,-0.719268248437098,-0.726989464932345,-0.82461737624057,-0.930216197266638,-0.832723469305614,-0.854374433024881,-0.823399710919702,-0.879270625250332,-1.02649961018792,-0.929688564020454,-0.796830581284801,-1.03611324805213,-1.07730897520314,-0.822202921790375,-0.79508872249866,-0.93921249769085,-1.04722302749154,-0.932051640747974,-0.808785040512742,-0.919962603642908,-0.492117093085801,-0.88893368252925,-0.862324757407322,-0.701875643745422,-0.903819820010533,-0.845554257417418,-0.856413654670787,-0.671565538430527,-0.927588387777691,-0.855482411580605,-0.603259785608038,-0.828915392679045,-1.03364896898138,-0.823194231947564,-0.797510542590008,-0.874348321071417,-0.806033276246802,-0.813157282204285,-0.708477714910527,-0.77408446444173,-0.430688322637013,-0.742049296681308,-0.502795712828728,-0.843295620793797,-0.861241724069979,-0.856607512596268,-0.836341129993309,-0.83295322609403,-0.447465927028118,-0.834240787422274,-0.787521242168499,-0.843560907376451,-0.906679411566784,-0.787044571906694,-0.704472281330254,-0.827424823530985,-0.891295856096079,-0.942869401341222,-0.860830520313325,-0.833360403496672,-0.655427095476641,-0.751133697992189
"28-AKA",-0.798207138622842,-0.650094140968458,-0.819943585298007,-0.658724407011001,-0.879421499807043,-0.85161332136039,-0.721011946202518,-0.816961964171596,-0.799080374111142,-0.734567341921674,-1.34137394529283,-0.793291396280761,-0.798585758312898,-0.879233694815653,-0.779953286998543,-0.898560540458391,-0.823550082680232,-0.777001820713685,-0.709823113523135,-0.946207326059884,-0.810909988362112,-1.16130663707485,-0.840995040423006,-1.00161888000914,-0.789412208369903,-0.894983546685342,-1.07364430487947,-0.595943592815256,-0.702448382271449,-0.761028173927963,-0.84632812078245,-0.988099735347352,-0.775050500477201,-0.986736288399402,-0.701609101860954,-0.782875911431144,-0.771729089518799,-1.0682245978488,-0.839862554406285,-0.734448507268569,-0.810009798291965,-0.902692370615813,-0.766188056623565,-0.870373972870761,-0.80054521406686,-0.799785629492745,-0.866748357900363,-0.930818263993656,-0.826555811339666,-1.05529657095229,-1.15213160262637,-0.733731501490239,-0.822840261246456,-0.903749884261616,-0.865330956659322,-1.03004336731456,-0.769882867931813,-0.806883004528211,-0.936419919611272,-0.757302510949977,-0.903373511227943,-0.864105663569138,-0.796707333430418,-0.972998536801662,-0.619397853030027,-0.702449879925999,-0.932975070751182,-0.817821591228016,-0.739166573788518,-0.822967006925834,-0.690037437763348,-0.79701825853751,-0.783204026405595,-0.902889912963415,-0.703393863841858,-0.856212154171198,-0.934253708770619,-0.817969994346985,-0.3983914700109,-0.796292357025936,-0.725049170818338,-0.775162682946859,-0.673920474737564,-0.985112548859151,-0.819102072412598,-0.809451039891445,-0.612483094296122,-0.843666202522356,-0.853270784923717,-0.817326422061122,-0.83664951884802,-0.942734830601037,-0.593146758537485,-0.860766614756568,-0.71525191484994,-1.12770805754991,-0.886088695750561,-0.813323133359021,-0.933324559973135,-0.814512780714192
"30-OLE",-1.23702961806699,-1.35668161008039,-1.37547291496033,-1.06264075436192,-1.40011058398499,-1.50645794474832,-1.49313075576272,-1.30387011438947,-1.29579440667707,-1.33422437703891,-1.72118199463849,-1.39976577468626,-1.26524854381579,-1.41389520529289,-1.31257711862057,-1.50405419496124,-1.28932373471511,-1.3084502100563,-1.31553418042568,-1.53417284717879,-1.37248135162961,-1.7570851696956,-1.3937478132149,-1.33620951740873,-1.14818901915616,-1.31956053770936,-1.7235317235073,-1.32031663257294,-1.48270862619503,-1.18916759344066,-1.40429624937371,-1.6341551036618,-1.37599993597211,-1.5155932580073,-1.15330766550587,-1.33402830356899,-1.25043351509823,-1.57478130841042,-0.890839590603352,-1.27247657695979,-1.29186327654493,-1.37981615698463,-1.33266278579281,-1.67490655014139,-1.30027641457953,-1.37526979949675,-1.97621084887219,-1.49921176738077,-1.25461249044893,-1.60456588746272,-1.5720234138981,-1.31434641653184,-1.31618850124801,-1.48833253499029,-1.77281738513802,-1.52262223520046,-1.26304275157822,-1.53492857158688,-1.44301371993207,-1.32448215258416,-1.49969963335269,-1.57349946897384,-1.43846110549574,-1.38347203085768,-1.32918162275632,-1.10249443071817,-1.05488977366385,-1.27984851676232,-1.23929895756129,-1.29810857573342,-1.07412698886073,-1.29428018666842,-1.23497006258768,-1.36442694242487,-1.21169102654417,-1.36606375769774,-1.69032488928821,-1.32524078987728,-1.02182535952107,-1.35551912163499,-1.17966152317602,-1.29921767957549,-1.1364664684153,-1.43822936170365,-1.40345423332485,-1.2972329629254,-0.631690197380072,-1.38271527329906,-1.4088909618575,-1.31699809080526,-1.39708846044305,-1.3001731810021,-1.23135062211754,-1.44456244675319,-1.14426425089733,-1.68674511571199,-1.4651980838885,-1.34147909436925,-1.50705089411235,-1.27931012761097
"31-ACA",0.105703864331393,0.0199776969634144,-0.00394375338871944,0.0616289886930848,-0.0109376888725587,-0.0338970027129253,-0.178321041825089,-0.00166925366497783,-0.00733490870112585,0.0960147826225661,-0.230293390721348,-0.004676954514933,-0.0120999718777164,0.0138672632345034,0.000307371746411489,-0.00314471450287801,0.00909976654311628,0.0143685568238142,-0.000200329422913814,-0.0907147401068331,-0.0892298446380082,-0.238200472518146,-0.0229049754757238,-0.128017401775308,0.0260480340388769,-0.0518715547474389,-0.0508688216679671,0.0215316785527845,0.0474900165275736,-0.276691346947828,-0.114576306171738,-0.259804300339594,-0.00414067616606273,-0.0915443326233081,-0.0228362756625813,0.0133996235855468,0.0250587021913895,-0.0158264449533285,0.0436457684050718,0.0819036528517409,0.0120983908705917,-0.206029680686082,0.00262530228663205,-0.109375754451322,-0.00383012908244806,-0.0247454979218678,-0.233036252902315,-0.066343455285385,0.00184707702050779,-0.166777246857044,-0.173254633588099,0.0337233353862108,-0.00322302005226649,0.0633585041042097,-0.187335762757868,-0.133931781332594,0.0105335933973997,-0.0335668278536623,-0.0706399878714645,-0.0232396546989155,-0.0696700299904218,-0.0591984627582991,-0.0318222625032125,-0.0317194027036036,-0.0875654958118348,-0.0211730563942338,0.0450859975798635,-0.00228175804530428,-0.0329075267780423,-0.000683965275503295,-0.00967523417082661,-0.00508285422439814,-0.00126256875896624,0.0115864623262285,-0.0532535248840176,-0.0121692390413881,-0.172486205858168,0.0196419098666608,0.154495422872506,0.0168446413231685,-0.00619149427088339,-0.0235624912740766,-0.042285862578854,-0.109746010453252,0.00586796170951087,-0.000851913197939203,0.147705886954016,-0.0147044077411416,-0.0286181142258981,-0.000156489168009699,-0.0680805603109027,-0.0436424390125962,0.0222025776138277,-0.0129304965210459,0.0150008021975853,-0.102428261343005,-0.0346348014794962,0.00173493450978324,-0.0238338955982631,0.0318142560279984
"32-APU",-0.824640466959931,-0.805804291412091,-0.987222946100651,-0.74905874484487,-0.896453695724065,-0.842498773879116,-0.856439508268575,-1.01119440526892,-1.05834088744892,-0.750885417027027,-0.976327309723676,-0.954930202306943,-1.04467949499752,-0.806445288821544,-0.994015988999427,-0.940717118665679,-0.990076265016944,-0.784611194497348,-0.89432335316714,-0.740848708828309,-0.927214165683802,-0.887504421033262,-0.993466417651127,-0.754422535460384,-0.777059204763864,-0.608049124544822,-1.01324399783529,-0.636874290448452,-0.65627828066637,-0.468941550798187,-0.797374213427042,-0.783574870771104,-0.894531224832445,-0.983514802335834,-0.622962419759351,-0.934241126778087,-0.794340514701107,-0.896210902207489,-0.70361188926626,-0.848909416172835,-0.987557631920454,-0.819802557791024,-0.994320944320638,-0.887395295340726,-1.00321199803428,-0.954805911998138,-0.756933584787421,-1.02247545373883,-0.905765932917235,-0.810528652010295,-0.998126449757246,-0.890451391998667,-0.936379605557757,-0.66850655065784,-0.747892702406503,-0.799974704267492,-1.07135465946687,-0.736238150982177,-0.740801386946782,-0.931237123304542,-0.8879049697321,-0.724607536592471,-0.89200149543244,-0.840623668166701,-0.725514476557373,-0.990077856917979,-0.687801967207513,-0.854791231783797,-0.788254067445685,-0.988385894805919,-0.7298472124899,-0.879208929766157,-1.00721295074199,-0.862891817677411,-0.857475869068482,-0.958990517724705,-0.885356178142984,-0.940932683177314,-0.473138483605715,-0.883840929061619,-0.733415146832751,-0.833210995816821,-1.02047374605408,-0.949641305961274,-0.880883443308975,-1.03755131260541,-0.235099557230681,-0.979975496227799,-0.949444132603764,-1.01291983693622,-0.866532592887743,-0.789060212116596,-0.761636940168401,-0.811971728097171,-1.16168495255703,-0.825218127272521,-0.897024248945484,-0.987335996013441,-0.748846833875116,-0.7340786051997
