"site","rsq_train","rsq_test","rmse","mae","cor_train","cor_test","IncMSE_BIO1_mean","IncMSE_BIO2_mean","IncMSE_BIO3_mean","IncMSE_BIO4_mean","IncMSE_BIO5_mean","IncMSE_BIO6_mean","IncMSE_BIO7_mean","IncMSE_BIO8S_mean","IncMSE_BIO9S_mean","IncMSE_BIO10S_mean","IncMSE_BIO11S_mean","IncMSE_BIO12_mean","IncMSE_BIO13_mean","IncMSE_BIO14_mean","IncMSE_BIO15_mean","IncMSE_BIO16S_mean","IncMSE_BIO17S_mean","IncMSE_BIO18S_mean","IncMSE_BIO19S_mean","IncMSE_slope_mean","IncMSE_alt_mean","IncMSE_lakes_mean","IncMSE_riv_3km_mean","NodePurity_BIO1_mean","NodePurity_BIO2_mean","NodePurity_BIO3_mean","NodePurity_BIO4_mean","NodePurity_BIO5_mean","NodePurity_BIO6_mean","NodePurity_BIO7_mean","NodePurity_BIO8S_mean","NodePurity_BIO9S_mean","NodePurity_BIO10S_mean","NodePurity_BIO11S_mean","NodePurity_BIO12_mean","NodePurity_BIO13_mean","NodePurity_BIO14_mean","NodePurity_BIO15_mean","NodePurity_BIO16S_mean","NodePurity_BIO17S_mean","NodePurity_BIO18S_mean","NodePurity_BIO19S_mean","NodePurity_slope_mean","NodePurity_alt_mean","NodePurity_lakes_mean","NodePurity_riv_3km_mean"
"43-OS",0.928515035421415,0.450569012594695,0.0312118709472533,0.0245698280256012,0.973916151229419,0.705302447503379,13.2751084947386,20.0504726964333,27.6547348049448,17.03449228522,16.4169466913845,17.5464623513447,16.0543904995979,13.0023718757045,19.2756835488854,23.0807794545086,19.4679737631395,16.9443783096554,27.8793341399817,20.3638428879867,20.3402522880916,16.2032949258877,15.2823923062121,11.0831782200543,13.9584444682417,23.1529070082287,15.1548461610515,15.0380144936676,29.1870332110488,0.111333271525183,0.210522591878529,0.428273110729886,0.144853224860298,0.140022005965607,0.161099710908128,0.136162148121595,0.123727308385011,0.13827655053413,0.107444902757439,0.120302309690422,0.119013000683492,0.195340516628341,0.178916164366606,0.147907820827315,0.150169835018107,0.0754407408125138,0.0813641265945464,0.067835903079804,0.134472478025184,0.100977165344099,0.0993166517797795,0.13947284011774
"44-MK",0.929171936062711,-0.21020449728407,0.0479563631477312,0.0422027124612025,0.973832054503296,0.806824254148027,14.6399847425115,20.9768418152284,29.1737353758821,14.9095595599242,16.0810873963794,14.3867607573617,16.6074904423131,12.1117949860572,18.7355264410986,21.8304735420799,19.7730429834576,17.0240692007689,27.4256465893111,19.2226853688164,17.3503376754886,15.3313771823862,16.0562551003634,14.272640217832,14.1359796708398,24.5703195456685,16.6238818655191,16.0395948455166,27.8914708894232,0.127676886876419,0.221241383958366,0.424433263139114,0.149492107483422,0.131520344012182,0.125160199446422,0.143103457666046,0.128209615448938,0.137068906348558,0.104163282190253,0.11893572237524,0.114755884048987,0.188944147713049,0.184903072335801,0.134696504330522,0.152425663387242,0.0681498237338125,0.068396008211451,0.0634792798848211,0.128389005730629,0.0995912603895033,0.108800282643824,0.134705269380991
"45-BKD",0.930408494070366,-0.237489482326434,0.0369516806378188,0.0289267186204415,0.974722233425954,0.315644322963272,12.3052944226597,17.3002326174633,27.524921425037,16.395247010104,15.6231245450504,15.0217104005769,17.3135645944196,13.0123167357762,20.7109385997913,22.3313479172553,18.9678944658982,18.6509828140915,27.6797227803307,20.1739569165764,18.8672932299772,14.7855019976317,15.4468678133671,12.365390950654,14.7061652048537,21.6196539630399,16.4793958739072,11.9544676328531,27.4216058037341,0.116335548123991,0.21109892137878,0.403505579848599,0.136933130285971,0.133671237632783,0.156732211656462,0.13986825919645,0.119776477880291,0.158957257600231,0.112664838753651,0.123893670190632,0.122373210617812,0.202874176347425,0.190307149567561,0.145432535745428,0.150151573100109,0.0754322105909988,0.0727605265377823,0.0669339044531164,0.13151095356356,0.109102906697064,0.10907313254002,0.139636828644508
"46-PT",0.928766472919121,0.548942202132698,0.0307981038595061,0.0229720440433018,0.973997055931704,0.761972890002473,14.1094007117223,19.1568867626009,29.1883204773902,14.9325589556061,15.0425413888713,17.2708404448567,17.7512304769433,15.0460447447683,20.2660992055469,22.8518102808799,19.7514913032777,17.0357594721829,27.1533780673243,21.7523973392097,19.8153193360407,14.7475295630595,16.4766400444791,13.4476365902576,16.2953263012822,20.4064448415682,17.3234929535118,15.6975602056362,27.7887659587186,0.112689560861906,0.206223281620736,0.428377155964687,0.138322441088195,0.132633496214251,0.155534910143076,0.136285042209709,0.129783504599145,0.147689808288776,0.108414609060802,0.118285259574166,0.129951753333318,0.20375238394749,0.181663885769423,0.139388063087666,0.155194023380225,0.0737404595862143,0.0695019046340889,0.0677843530265865,0.125117274634719,0.104568895261543,0.100552979284399,0.13899884537501
"47-BK",0.928579881662413,0.380944946511758,0.0351902433875571,0.0263339187506788,0.97411565688878,0.647191005852355,13.0189052986728,18.9483690432512,29.7614267990705,17.514562700885,16.491738234169,17.1308474984234,16.2283571414518,12.9724411303615,18.9883823605319,22.2873314825107,18.1271543812793,16.9548504102406,27.9212823244039,23.1234477672252,19.8472449579297,13.8426848763083,14.0275128133131,11.8159347632096,15.9479635681935,22.3734202348319,15.4379969695526,15.7093011201799,28.5418637727702,0.113124285439125,0.193375604587906,0.410570586521799,0.133291675521604,0.13640646516813,0.169013733066939,0.13083669858044,0.124433953000648,0.146125655796016,0.108591983330574,0.113740076154497,0.130774289479235,0.205338506694061,0.179892401334145,0.145432849634277,0.139014305661802,0.0775376950556933,0.078471048170837,0.0650438825058937,0.129972857531524,0.104541484818871,0.107303345451163,0.140295458352636
"48-BN",0.927551656796463,-0.651220569595943,0.0711745919657126,0.062143105958598,0.973472163931113,0.370500742138569,13.8230751032944,21.472295695595,32.8350394432468,23.7209015929133,15.4804754484312,17.9576647505408,17.253183687457,14.0912975195878,19.9194768296996,23.9788433918042,18.5936032851925,17.1320233699587,28.0153095335793,12.6584594523933,19.232480893826,15.2654893671252,15.1494626225392,13.3046936202394,15.3089446415827,20.4252861249866,17.5863963478454,16.9996685656794,29.5080715073964,0.101679089529241,0.187112732524042,0.417577617969511,0.123057817529475,0.126746620846372,0.191687561033006,0.128721080848836,0.10763048136207,0.131703622283159,0.110990016778345,0.107141237572622,0.112835550550078,0.190843693942864,0.130376177465423,0.143253215136558,0.131350370504948,0.0769985839897189,0.0686797408260262,0.0662278887844913,0.128624165669178,0.101595111641889,0.10258473063258,0.131850062472409
"51-MF",0.929840672272413,0.035847660646892,0.0536674721999686,0.0433991890700122,0.974295369573004,0.635200784175899,9.80838185962752,17.0390695619168,29.9483058746188,18.218981089795,13.5903659005554,15.9626629448579,17.1142500309385,11.0700793951586,16.5836442012284,22.464459863926,18.1702704111727,16.5527062997865,26.7976576699646,21.749183304456,19.1194626628737,14.9251434714826,16.0615144485941,9.33420041496124,13.8111693570388,21.046008161595,15.2469448895181,12.3389942278842,29.0251253936821,0.118636739750366,0.20668438207175,0.415661567301026,0.138961427717913,0.126724382759085,0.156651457540682,0.141257275218331,0.114163860955265,0.148476196913564,0.112329143392632,0.117127639601368,0.123385147638053,0.178328301821507,0.169213313745835,0.155839957463802,0.136291786637133,0.0699493531919571,0.073812727677354,0.0709101777863618,0.130421397395904,0.107379464555837,0.118133714315196,0.144906143994331
"52-KR",0.931413432445262,0.145086694354788,0.0437347081002568,0.0350937173835929,0.975216075503563,0.547503148340058,12.0999675554723,20.2384957913242,29.5580594011661,17.8922373960608,16.826519429349,15.5525653598808,19.1233292226669,11.8738232188364,18.0523830304512,21.0101200792369,20.7200989233773,18.7074027253378,27.2594694863846,20.9130852478928,21.2799198452784,15.1797206117792,15.0242095434343,10.6073169170925,16.421959869395,21.7497796999728,16.4934183401637,13.7056494528926,28.7723680062321,0.11015021262502,0.205447695816833,0.416192148082377,0.134971834520394,0.132102693830247,0.157139326036049,0.138137762900851,0.118041933460127,0.141017221100635,0.111018670960243,0.117394924545638,0.11806143357135,0.179463311940085,0.183136519260427,0.152738879946798,0.156476075189757,0.0753986721752131,0.0737177029121911,0.0769772228282696,0.140858302261634,0.102881141290753,0.115893870627621,0.14146256688107
"54-MS",0.925859773469562,-0.754582035397976,0.0552127237448561,0.0438745559417663,0.973983288546108,0.613386344234583,14.088400355259,18.7114439326751,28.2103634103842,21.0794091143516,16.5353466942722,15.9448406388354,16.729341745199,15.3827042637436,19.38762821772,22.0940476213297,20.01129091037,18.5929196507986,24.7165871499875,18.837500604158,18.486256926525,15.9356159721626,12.8834643692704,12.6995413895131,16.7117374376134,22.2135729060625,15.8165506887869,16.4727249641678,28.3787534866553,0.109091136008463,0.170628087098476,0.371824133456814,0.127381959341584,0.126922793678641,0.119984829659296,0.12852873814281,0.11741292890033,0.14206636240586,0.104789042269713,0.133537965412546,0.117480972737632,0.135715856866175,0.161417574138293,0.120831145851726,0.144091889654633,0.0695356836993251,0.07252071503665,0.0597173910404631,0.134200541111796,0.130124246612375,0.111626587608446,0.135748017694363
"55-KAF",0.926941947631924,-0.132548655533314,0.0459977207730337,0.0380903632505227,0.97408528988163,0.57892251916379,12.5848349598025,18.1852555601165,27.7287732244486,16.1714949248457,17.3575835937146,16.0670848234725,17.6194669741819,11.5867208784318,19.8075918198017,22.8316927903095,19.8129151960178,18.0746061159026,28.0698837157822,21.4331649309542,18.6141126295777,14.6728541264368,14.778774581794,12.8618123296194,15.3362172306806,19.5486323784531,15.8595840799671,13.3650151702107,29.6553423872041,0.101181652168172,0.173948198006097,0.371549864010832,0.123443872092161,0.122819246579173,0.144122295874848,0.137739565497752,0.118376735860341,0.148903488550179,0.124612568269577,0.13566678446995,0.127676715795799,0.184379691185866,0.155948414874882,0.128555389191086,0.127183238995049,0.0668687202035338,0.0753834205366833,0.064282917639954,0.134254001748507,0.12797857489959,0.110518627395196,0.14263035333605
"56-MA",0.927749034588775,0.72240062990813,0.0344898191005532,0.0226839744220325,0.973812528294769,0.87622591964539,15.300267925005,18.8423039191634,30.9569388909795,20.3265380062951,15.6044816450453,16.62684503296,17.0917121543088,14.0667636783355,17.7963430896534,22.6276359333369,18.8976080904052,18.1491411491096,28.6025365018417,19.9540847435259,19.5714260333862,16.1392104733137,16.7841912473202,12.3675015705063,16.2294707184054,21.0381763692781,15.5340622189828,13.5987514541788,29.0891575480818,0.120120493227206,0.191909467573065,0.416154542138287,0.129177093170956,0.121483104770042,0.152467521502247,0.119645825742546,0.124142772306268,0.144728445516207,0.11492176047253,0.124296011413604,0.124153058620998,0.185598373236934,0.167295463040057,0.140097054611055,0.150084610971976,0.0726238276924366,0.071639616802676,0.0689437029634004,0.138428806935805,0.100596123431743,0.112154416936557,0.14247472191871
"57-KG",0.926336802996694,0.71545093013683,0.0339872411896817,0.0241926716189566,0.973062608537832,0.851755176424071,12.9500739724831,17.9908987837138,29.3167328275689,18.3502460075261,15.0362508887281,15.3163506397009,17.229346648674,12.4667440457412,19.686072045027,21.7159496544001,17.6627763380852,15.6648020714273,27.2899049092915,20.1936517095364,19.7176360623375,16.2541975737188,13.0017748497858,11.162223793213,15.5222183903502,21.1470322117263,16.5093442144191,15.7756312985048,29.4692469531787,0.108174717262005,0.19706449708401,0.440962033941266,0.137248294443325,0.115795351321613,0.142003192948262,0.134269036951321,0.133170491706255,0.147490658167612,0.115297184057826,0.12704232244673,0.122907113964423,0.183677341853592,0.167466682945708,0.14347686014344,0.139718755403006,0.0682278022025515,0.0745951173930249,0.0663161451815177,0.138005414545236,0.0992630221641158,0.10431563965202,0.14338322744092
"58-SS",0.928968394412806,-0.0582139763094724,0.0599875477543515,0.0501411256359888,0.973710946219867,0.786624807255735,11.7016337233718,19.3179853716507,33.5010743337631,15.8077996947592,15.2266414695674,13.3845410701636,14.7705053948223,12.8670054902492,20.2339888678277,21.4568637595669,19.6545299264245,19.0491329152997,28.1720643695751,20.1746016878321,19.3478745458427,15.019179857089,14.5549318985378,11.9674451316253,14.4984664130567,21.4026517363734,17.1651865836189,15.2769669057914,28.4862703727777,0.100003341571696,0.182761669025505,0.47337012411119,0.134957538254239,0.104875583005072,0.115535984133106,0.12840400366507,0.148165103543088,0.149105378048705,0.116135661071708,0.113491941301321,0.112421241795553,0.178391519197092,0.168469370930043,0.15865624713202,0.148906583996129,0.0726219845515871,0.0749662347926872,0.0644458806573761,0.137432924009553,0.094207783435928,0.122682690037741,0.139865886975762
"59-EB",0.929174330467691,0.436653380662499,0.030928724026124,0.0263750648243197,0.974375641732885,0.744836490503412,14.601855450443,20.583299796547,29.8182316316815,15.3339843199324,16.5969438697934,16.4159955321329,18.4279451286942,12.5518027577103,20.2855043080935,21.7417732506262,17.7522597234005,18.2348107107388,28.9203639349183,19.5797724391697,18.5134921660022,14.8788704341615,15.980518474282,12.3568543357685,16.2226057812988,22.2740605206976,16.2432829163524,14.0386161142048,27.4568223866035,0.115831273771609,0.190847920513087,0.430616640879318,0.134192965705954,0.13608233925738,0.153346916508118,0.133988501905872,0.117539612379235,0.153784971393865,0.113971974376071,0.121441505290136,0.123137893161478,0.192125831070142,0.181735451258043,0.138717481656058,0.158180188727116,0.0725391793802462,0.0794838884895818,0.0695086898321133,0.140202795441612,0.106970345040293,0.111305124815757,0.137407033340876
"60-NA",0.928976710994787,0.484400650559997,0.040617477839112,0.033280002520166,0.974339540808121,0.757021487386302,12.5636782239456,18.7991243344748,30.0584439516853,17.9932268408876,17.1522034011781,16.1021951029011,19.716673373619,13.5873558613597,20.04466406794,21.2871810251589,19.9850418130323,17.1304094976413,27.5660683134259,19.9145429652388,18.8746212650255,16.0031023581714,14.8580935253029,12.8669659969181,15.3904875207961,21.8458989407084,14.8777471833705,12.6900387242685,27.8558576604807,0.115504901510829,0.198372860158621,0.40671612940033,0.128053911770184,0.140563852919762,0.150212403658031,0.132252012787279,0.11624293299231,0.154849953214217,0.115497812714039,0.126510822222953,0.113188482887157,0.184558252911203,0.184333059004218,0.140315903468634,0.141380461703958,0.0729001213880792,0.0690940054345594,0.0623303690799933,0.143114185720587,0.0981905833765619,0.119899687660126,0.139788907273802
"61-KO",0.927807197516443,0.777174139678314,0.0289732716658573,0.0239668992388362,0.974057969972932,0.946063576190973,13.738275450001,18.5343373781034,29.2285965900091,14.9755400944092,15.5153647973149,15.8735412275846,16.495469439254,13.0052831207894,19.786406290262,22.7313771646894,18.5603189855939,18.9642441532705,27.0008659504073,19.577041495256,19.3601913354208,13.2281138485829,14.892357568514,11.6884388019546,15.5512174720177,20.6573383398553,15.4893077870133,14.2392956364361,29.0369676719544,0.11031232708795,0.201345383833355,0.399592519149742,0.145034291454784,0.133062069956703,0.154018167459947,0.120219250873088,0.124376099274081,0.166787630367799,0.122246657254454,0.121561486276684,0.120436564515408,0.187184804184631,0.17302811108562,0.141164894579117,0.152317562655159,0.0727426336880067,0.0707360940791758,0.0662037857300052,0.133853414850305,0.0985692857073714,0.0955576835583779,0.143657857865798
"62-NS",0.929052999847449,0.642655465165656,0.0287877824991968,0.0223784522265223,0.974557765568053,0.898025487648582,11.6336031004733,21.2779894835645,28.0995010805221,19.6416879935087,14.2875635201425,17.2128737165121,18.2436570384018,14.8425388477596,19.9682395655593,23.513089986767,20.4926888437152,17.6013367837069,30.0231928559559,19.7081866679168,18.9937989024255,14.6414869179091,14.6866265762066,11.0298922312718,15.5272321169866,20.6341411138504,17.2890136500328,14.4956314139938,30.8464418479554,0.103112216060415,0.214037855375378,0.427545959604901,0.141748836367778,0.123829407684129,0.17842119174492,0.131366647943463,0.114335644305256,0.142583584194888,0.123801081814198,0.114709464376408,0.119739904269528,0.207594875465871,0.171138849937262,0.131196805116355,0.14872267668143,0.071759103601412,0.0734697845406632,0.0669754341108845,0.137380906606302,0.103898860413321,0.10022882185105,0.143686089885478
"63-DB",0.92948039796229,0.587088741756348,0.0394877564914281,0.0310083335384566,0.974647043124667,0.812941806998034,13.3012365746201,21.3229149387876,28.7531366914293,17.0732134781082,15.3256608580889,16.5023300978574,17.0624388393947,12.5413213098755,20.7738740400578,23.788638428313,18.4223057966745,19.4006408536909,26.8326858038348,21.46986960408,20.4189194895505,15.0015193292702,14.459932728626,11.9356713909306,16.5555951851873,20.6781924963868,17.1572645765743,12.7151904821241,28.0112240412485,0.120102092065524,0.191429975735978,0.410764011093288,0.145167601121695,0.116774280329652,0.153267111759103,0.141899634522231,0.12334903962413,0.159182265743718,0.116620351793896,0.118925358073003,0.1193178523134,0.186303599804172,0.166025308870684,0.145152723323412,0.152236611579131,0.0722528146120503,0.076216020835757,0.069171768924106,0.135134991784944,0.0999224212799066,0.0937308748717477,0.136811709743578
"64-KL",0.928618150863419,0.436892541801004,0.0380889374195444,0.0309990093353025,0.973991306025159,0.742800104083234,13.2958444213719,20.3869065929837,30.2954551927287,16.3642572810576,16.0126529535781,16.1014016434705,17.8665392487532,14.7354285155934,20.072634092468,22.7101574360673,20.400401551031,18.42198873444,27.3853905608256,19.1061951475576,19.2121407417092,15.3186430899823,16.1887540541221,13.5518529441013,12.624823271723,22.8375372394731,18.3278922822661,14.0308243318372,28.5017955674721,0.12021240200787,0.203853542393988,0.417718650008439,0.144234659300321,0.118420564166602,0.145540915909744,0.138324778829934,0.127482681346579,0.153917964072488,0.110745392743591,0.116688101553336,0.122281617517291,0.176721748444661,0.175757644785302,0.151364306903435,0.153295263352066,0.076239357842883,0.0725994901862573,0.0677688564363943,0.140669394381638,0.0987786962243604,0.103800632176641,0.138107871763949
"65-BZ",0.927265192504971,0.63079068376145,0.0340194742222552,0.0278460142144047,0.97355958798578,0.825237460898431,13.9788520406344,19.8659153325469,29.5368141727115,15.948367045283,16.1757791250629,16.6008113601545,17.5534777376172,13.4449336405997,20.33578344344,21.7938246201893,20.0879651309032,20.2533116221788,26.8473815185872,19.4412518507517,19.6212072112536,13.9120945937981,17.0224170550731,12.8517872763883,14.6608086362588,20.6825936645359,17.4089181402401,12.8488650033074,27.0830952859882,0.11049343931052,0.205666344125195,0.396392423691382,0.134332989690929,0.142719713177459,0.158972881278771,0.143984585764144,0.124657069378099,0.151306546619538,0.113361728879167,0.123860856229101,0.126439586666049,0.194669897338429,0.173940273782924,0.14608476560046,0.143469085166009,0.0751641357292041,0.0698796329905133,0.0672605514286569,0.138073239687456,0.106833123750286,0.0875991461403142,0.137202437470312
"66-BY",0.927795526119127,0.445868073081066,0.0455805802674427,0.036647911337771,0.973532923971364,0.804609384584295,12.2956798645707,19.8677999054346,28.625113903244,16.8930516488768,14.5356028452082,14.7630772791718,18.5659000819428,14.4278087292128,20.5822570643899,21.324120187189,17.9176398128249,17.7230254394068,27.2163520594,19.7645110198902,18.5800919424024,15.9893436182949,15.4868078500815,10.2912997965171,15.6841909826405,21.9429984880922,16.5542652646216,12.1380556394271,26.8673402795978,0.110129246883576,0.207461048416374,0.401025715494247,0.137048706860822,0.137802301394415,0.14173597898428,0.146738427624511,0.127874437315349,0.163076350054571,0.114257495203866,0.120040274671269,0.121838958825374,0.179641855440196,0.191142588685937,0.137374677425778,0.161506503471802,0.0678851132051127,0.0707904800161667,0.0649877151525078,0.138897367015531,0.0902396944857948,0.0833517719387306,0.130294945802529
"68-LI",0.928265874010132,0.569784183224213,0.0416899759710639,0.0331250622216545,0.97393357244307,0.833287053158849,13.9020893075767,21.2128324202769,28.5903930325915,18.075335707636,14.6430772690183,16.7271597103253,19.165531181878,12.2260852681567,20.3323679593836,23.0976902168753,21.3705034550638,16.6849145711562,26.3552936521184,18.7958809044149,20.8393703263763,14.779916033266,15.8742575050302,10.642003949852,16.0179156826778,21.6526257562257,17.3967587108791,14.0140053059267,27.5769716744204,0.10876665625088,0.207062452266722,0.400221139009742,0.13958486238794,0.12772563905777,0.147531612843626,0.139433796391677,0.125605862551991,0.142731312510657,0.114124202130168,0.117347199028128,0.123991347503965,0.180875790613154,0.172623834434577,0.142515211426522,0.148606491974514,0.071611263688256,0.0735909582838935,0.0711031297233305,0.139790062437433,0.102001092904722,0.0997869165980932,0.138375930389681
"69-BV",0.928543169606822,0.697677844463308,0.0296833789025933,0.023164757074484,0.974156606448098,0.871813775383252,15.2631589332545,20.8508896612704,27.6449165003642,16.3382886931047,15.4574744536616,14.7276788192232,17.828410068087,12.5880013306618,18.572471847182,21.2081030978949,21.3156440295257,17.7846762749755,27.6450631724009,19.1572360866671,19.0254556362475,15.6335244849051,18.7181836657635,9.94079518827625,15.1978626661104,20.6535561235384,17.3392642681172,10.9187738074587,29.3344078988952,0.117991513247174,0.200619176846241,0.402686579431923,0.133007821621379,0.136942518524428,0.1437174022319,0.138946771468749,0.128395099485477,0.154119356825398,0.113762064127993,0.125306859253139,0.1210349701205,0.186398374851349,0.181590842409697,0.147855816421017,0.149608296528641,0.0706791690920713,0.0780862957629548,0.0659703501177699,0.137692131626417,0.100547633516059,0.0971339949440348,0.137012640227909
"70-MGG",0.928178148138831,0.602529210566821,0.0401149767549477,0.0300797376524241,0.973999366363272,0.808785551684964,14.2058727419855,19.4648085874284,28.3778049095395,17.3820810208033,16.9057609232342,17.2944786466274,17.7478984599915,14.9756252757325,18.6701272280716,20.6713422822444,18.8157977171793,17.6380041035409,27.3754197767065,19.3744923196319,19.3484636639339,15.9484461038,14.5311995198353,10.9567672260342,15.5753224457144,21.2081273274888,17.1994384736319,15.6096401789904,27.5265814468561,0.118686945423654,0.194804806834502,0.402811510263466,0.132911978788958,0.131442573723772,0.173625281221607,0.139576297516551,0.121588795857463,0.148083742097551,0.116020645697576,0.121640660625912,0.120999471299041,0.184002866705168,0.169474258309844,0.137169829529554,0.149010291158991,0.0729484232211218,0.0717018236746454,0.0666534718994457,0.141995977281417,0.0950445739380393,0.0914229658294233,0.136817354064918
"71-BD",0.929981268697775,0.344772890502348,0.0426243024719546,0.0345777571307226,0.974829367119377,0.589300612485921,13.0738919829712,19.4452003088021,27.5391607821068,15.926637115077,16.0302684539987,18.0620104985367,17.8227447735751,14.6976614690615,19.340561205465,20.9991046900567,18.7431826505163,16.8679005901143,27.6434246162943,20.4570241360695,20.1086551711146,18.9540775124637,14.4477013663253,11.9810988979835,14.8719227246677,19.9778462468204,16.7752333307852,13.8205311885679,28.9304758566294,0.106534243762045,0.202109965944069,0.395742804640733,0.138487186908932,0.136824671288487,0.165915602412186,0.147484153649981,0.119578041820691,0.153306026708004,0.114926986363697,0.120958148546465,0.121728867313585,0.189317189566944,0.177886213418333,0.142131853265732,0.153131006968761,0.0776552504072391,0.0713145855958954,0.0674624374878018,0.136949648458712,0.106041327331949,0.103047350629935,0.14048826463068
"72-JN",0.932436291683806,-1.42911807226226,0.0686049424786274,0.0603661347435914,0.974895764361964,-0.132628055123116,14.4739498567287,19.9006482726452,28.8876973761184,17.7339859891172,15.0558223082723,16.8190104499755,18.1269516653085,13.1110017774408,20.0773393570314,21.3949735787193,19.2206193872974,20.6578800538993,24.8339946731547,21.4130932056019,19.1408912754652,19.451562578535,12.5791839819394,12.5468301048116,15.7614408945627,22.1106108459546,16.4032376904347,15.5813090035046,28.1974046352895,0.13028398073101,0.2035492380579,0.412099326470313,0.138170589493465,0.137887430056511,0.153362888408357,0.151491721393968,0.148688759514702,0.145558027541881,0.108445884139976,0.115717565981746,0.117717757127936,0.161156428585739,0.204987528621353,0.141032775309974,0.1610480702996,0.070667083207906,0.0768874854170505,0.0690560457198094,0.12781375435787,0.101014659783044,0.0997985980009509,0.134747257308323
"73-IGG",0.930958492290003,0.247221267624427,0.0509493392464333,0.037627736011551,0.974965886387779,0.7077109679995,14.4668115827665,18.9676464066105,27.4017802975052,20.2641815436906,17.109382612893,16.2566965327674,18.2002253060798,13.6615738560277,21.2230285282623,23.026285131912,19.8533191300707,18.8110836450203,27.3133674741781,19.761993570038,20.1221320796189,19.3894181646597,13.6498242965991,11.1004955231236,14.6609740735259,21.0294847244568,15.7540095178679,14.5097986387871,28.2958656896276,0.116555574100136,0.185502894595399,0.393282567262679,0.13765571734647,0.14828200427775,0.152692600909893,0.136536930417961,0.116839464034972,0.15525706784972,0.114286251640786,0.11793634930724,0.136679348972032,0.169638439979188,0.175664241306683,0.138294791884047,0.176212478206846,0.0732275721188164,0.0721280090051586,0.0644347367931669,0.138583850934865,0.101329719910273,0.101064654909415,0.13878628608986
"74-NAM",0.929675373596958,0.503707089671412,0.037282114735533,0.030957085364248,0.974708981416941,0.710203199700217,16.4410313529085,18.2258083002625,29.0923221612671,15.7557464275815,18.4918060736494,15.3988648893539,18.8554033573417,12.4079418808027,18.5292862592725,21.9748473165064,20.9234572474976,17.3520566426896,29.0824264725604,18.0424576834999,18.5364711638,16.2756382616821,15.070032186177,11.5202817068873,16.9424537312842,21.2960988673096,14.5149464457041,14.1239872133405,28.0806287721781,0.133597777485748,0.194655761580847,0.409586647254307,0.146775189988134,0.136916203518816,0.139399437336542,0.143335262566663,0.12460982735991,0.132254589588472,0.120496005311196,0.118849883027807,0.127067065784769,0.191579715279861,0.1799565130724,0.143352620673231,0.147963217363507,0.0681721257704947,0.0702718888590718,0.0701605659343313,0.130828576543803,0.105428208146616,0.0973809574185959,0.144083888507973
"76-TB",0.933776035632743,-0.664623954726085,0.0707895933571331,0.0630283601612031,0.976285523141218,0.613827849510487,12.7121556244782,19.3501917294748,32.4961810090628,22.5953927021558,14.3336864157082,16.233567303805,17.0444038246366,15.2158563500553,17.5602107895149,23.5146703074139,20.4399311114091,19.955464103366,29.271237397077,18.0038704947862,20.5933031992351,14.3964160697558,16.4609654495521,12.0380195458576,14.6236835765101,23.1116586257014,15.7117336949689,13.2292681921041,27.0624712836363,0.118717353231027,0.18223566922242,0.415056584138845,0.12993155170812,0.114896356793825,0.142551537331359,0.12428021141114,0.104338158148851,0.154254671743315,0.115406269229352,0.12488380106115,0.115725703515458,0.21561741462687,0.152631809139932,0.164249244849715,0.138758449819694,0.0745590892082356,0.0778827096310212,0.0662616206128613,0.13021013118919,0.108793341933499,0.114652914385761,0.127845113319605
"78-OK",0.932272699529928,0.0160493399148267,0.0597046400794189,0.0469928115603221,0.975638904502088,0.75173146732988,15.261613164855,20.2665209316517,29.3934734900445,19.4533631480609,15.4112953683166,15.951880962214,16.935415985217,12.3996072958935,19.0545267039697,20.9241905308291,20.4878878541063,19.1029542461912,27.8309344279512,19.6696965718632,21.1427925960931,13.7347015022545,15.2316764230242,11.3005925662076,13.442030656455,21.7335609854986,18.0153946957139,18.6624804419761,28.7444614653082,0.111559548412241,0.20708444765442,0.413375969773797,0.136677649736866,0.132044149747423,0.147784852233976,0.139989481607804,0.111445140262432,0.134319865090243,0.108556871468172,0.117776903486117,0.128769630549036,0.186277382437444,0.188056505483632,0.133228355501496,0.170364701290342,0.0712015375954289,0.078255858712584,0.0674549915539012,0.142667991568552,0.0955387233409308,0.0979820333128803,0.139152973477104
"79-BU",0.933571278646416,-0.0877396358473057,0.0683762866876585,0.0586440255772898,0.975935881182788,0.845923196434988,12.4037088899135,20.3819157429942,27.9819663593337,17.6741207720549,18.0119816820227,16.1060361419087,15.0597155851185,16.2398673057967,18.9039599405323,22.0610060978261,19.9401194518444,17.9326358260657,27.1830602429712,21.1214507958926,21.3122765226095,17.5315212782025,15.2764708687703,11.8944118886253,15.7406409257988,22.0508182577686,16.4376671129967,14.9299788443969,29.1497530226978,0.111203191176564,0.206774882309902,0.40224214258697,0.137317532065791,0.13254763038724,0.149206006970761,0.138547192762153,0.109025472729363,0.135718966904667,0.110950540434071,0.111484612917644,0.131763324676708,0.167064925998365,0.183936857997335,0.146541019715632,0.138369485604822,0.0727494940022603,0.0689130737433144,0.0685629547463653,0.133088754370848,0.114534694431803,0.116821173865723,0.140121279141896
